#params: learningRate 0.010, momentum 0.900, numIterations 100000, printEvery 1000, printFirst 2000
iteration 0, loss 0.47966227
iteration 428, loss 0.44724276
iteration 429, loss 0.44617885
iteration 430, loss 0.44544264
iteration 431, loss 0.44503525
iteration 432, loss 0.44504042
iteration 433, loss 0.44471318
iteration 434, loss 0.44437286
iteration 435, loss 0.44412580
iteration 436, loss 0.44430152
iteration 437, loss 0.44333687
iteration 438, loss 0.44295835
iteration 439, loss 0.44283973
iteration 440, loss 0.44214485
iteration 441, loss 0.44178083
iteration 442, loss 0.44188260
iteration 443, loss 0.44101915
iteration 444, loss 0.44010345
iteration 445, loss 0.43970885
iteration 446, loss 0.43967213
iteration 447, loss 0.43923659
iteration 448, loss 0.43840173
iteration 449, loss 0.43856672
iteration 450, loss 0.43802020
iteration 451, loss 0.43821401
iteration 452, loss 0.43735233
iteration 453, loss 0.43717276
iteration 454, loss 0.43723365
iteration 455, loss 0.43652058
iteration 456, loss 0.43577306
iteration 457, loss 0.43527163
iteration 458, loss 0.43548520
iteration 459, loss 0.43518675
iteration 460, loss 0.43428324
iteration 461, loss 0.43350683
iteration 462, loss 0.43307243
iteration 463, loss 0.43296443
iteration 464, loss 0.43281854
iteration 465, loss 0.43274922
iteration 466, loss 0.43249982
iteration 467, loss 0.43200800
iteration 468, loss 0.43201936
iteration 469, loss 0.43179308
iteration 470, loss 0.43123588
iteration 471, loss 0.43045913
iteration 472, loss 0.43013681
iteration 473, loss 0.42973206
iteration 474, loss 0.42991757
iteration 475, loss 0.42965584
iteration 476, loss 0.42902228
iteration 477, loss 0.42853774
iteration 478, loss 0.42840739
iteration 479, loss 0.42791252
iteration 480, loss 0.42734429
iteration 481, loss 0.42668291
iteration 482, loss 0.42685010
iteration 483, loss 0.42689538
iteration 484, loss 0.42695934
iteration 485, loss 0.42575205
iteration 486, loss 0.42569706
iteration 487, loss 0.42541531
iteration 488, loss 0.42526937
iteration 489, loss 0.42483482
iteration 490, loss 0.42439189
iteration 491, loss 0.42392618
iteration 492, loss 0.42367272
iteration 493, loss 0.42326175
iteration 494, loss 0.42294435
iteration 495, loss 0.42238952
iteration 496, loss 0.42211441
iteration 497, loss 0.42193510
iteration 498, loss 0.42200050
iteration 499, loss 0.42142988
iteration 500, loss 0.42128883
iteration 501, loss 0.42109038
iteration 502, loss 0.42079184
iteration 503, loss 0.42081750
iteration 504, loss 0.42033305
iteration 505, loss 0.42004778
iteration 506, loss 0.41950946
iteration 507, loss 0.41912903
iteration 508, loss 0.41876624
iteration 509, loss 0.41862381
iteration 510, loss 0.41794669
iteration 511, loss 0.41791172
iteration 512, loss 0.41748533
iteration 513, loss 0.41716875
iteration 514, loss 0.41691523
iteration 515, loss 0.41636222
iteration 516, loss 0.41608149
iteration 517, loss 0.41606426
iteration 518, loss 0.41595014
iteration 519, loss 0.41565949
iteration 520, loss 0.41556175
iteration 521, loss 0.41544780
iteration 522, loss 0.41506732
iteration 523, loss 0.41451159
iteration 524, loss 0.41446138
iteration 525, loss 0.41402402
iteration 526, loss 0.41377537
iteration 527, loss 0.41351027
iteration 528, loss 0.41341304
iteration 529, loss 0.41276521
iteration 530, loss 0.41287780
iteration 531, loss 0.41264613
iteration 532, loss 0.41234364
iteration 533, loss 0.41201103
iteration 534, loss 0.41139967
iteration 535, loss 0.41089220
iteration 536, loss 0.41077012
iteration 537, loss 0.41084324
iteration 538, loss 0.41066527
iteration 539, loss 0.41020668
iteration 540, loss 0.41022735
iteration 541, loss 0.40974947
iteration 542, loss 0.40937107
iteration 543, loss 0.40926375
iteration 544, loss 0.40888020
iteration 545, loss 0.40881821
iteration 546, loss 0.40875964
iteration 547, loss 0.40863140
iteration 548, loss 0.40825603
iteration 549, loss 0.40825063
iteration 550, loss 0.40804148
iteration 551, loss 0.40773083
iteration 552, loss 0.40744113
iteration 553, loss 0.40712938
iteration 554, loss 0.40654446
iteration 555, loss 0.40635360
iteration 556, loss 0.40562981
iteration 557, loss 0.40574947
iteration 558, loss 0.40575854
iteration 559, loss 0.40543500
iteration 560, loss 0.40491744
iteration 561, loss 0.40460848
iteration 562, loss 0.40470629
iteration 563, loss 0.40453610
iteration 564, loss 0.40461932
iteration 565, loss 0.40413513
iteration 566, loss 0.40399789
iteration 567, loss 0.40351692
iteration 568, loss 0.40313730
iteration 569, loss 0.40298620
iteration 570, loss 0.40287521
iteration 571, loss 0.40352320
iteration 572, loss 0.40323830
iteration 573, loss 0.40283911
iteration 574, loss 0.40249517
iteration 575, loss 0.40238635
iteration 576, loss 0.40200778
iteration 577, loss 0.40139041
iteration 578, loss 0.40109354
iteration 579, loss 0.40075359
iteration 580, loss 0.40082160
iteration 581, loss 0.40050601
iteration 582, loss 0.40044587
iteration 583, loss 0.40021306
iteration 584, loss 0.39996998
iteration 585, loss 0.39976761
iteration 586, loss 0.39959000
iteration 587, loss 0.39918275
iteration 588, loss 0.39886298
iteration 589, loss 0.39873100
iteration 590, loss 0.39860318
iteration 591, loss 0.39848013
iteration 592, loss 0.39835572
iteration 593, loss 0.39814132
iteration 594, loss 0.39797319
iteration 595, loss 0.39773851
iteration 596, loss 0.39813101
iteration 597, loss 0.39786803
iteration 598, loss 0.39720801
iteration 599, loss 0.39687593
iteration 600, loss 0.39672981
iteration 601, loss 0.39654818
iteration 602, loss 0.39643940
iteration 603, loss 0.39635100
iteration 604, loss 0.39626213
iteration 605, loss 0.39627822
iteration 606, loss 0.39594158
iteration 607, loss 0.39558584
iteration 608, loss 0.39535699
iteration 609, loss 0.39514456
iteration 610, loss 0.39485411
iteration 611, loss 0.39487575
iteration 612, loss 0.39461513
iteration 613, loss 0.39434784
iteration 614, loss 0.39422862
iteration 615, loss 0.39403682
iteration 616, loss 0.39386474
iteration 617, loss 0.39341429
iteration 618, loss 0.39315925
iteration 619, loss 0.39317603
iteration 620, loss 0.39336827
iteration 621, loss 0.39307050
iteration 622, loss 0.39276994
iteration 623, loss 0.39263034
iteration 624, loss 0.39232559
iteration 625, loss 0.39206314
iteration 626, loss 0.39193372
iteration 627, loss 0.39188199
iteration 628, loss 0.39221496
iteration 629, loss 0.39197654
iteration 630, loss 0.39180792
iteration 631, loss 0.39136325
iteration 632, loss 0.39108022
iteration 633, loss 0.39115125
iteration 634, loss 0.39086796
iteration 635, loss 0.39046604
iteration 636, loss 0.39009255
iteration 637, loss 0.39016253
iteration 638, loss 0.39017640
iteration 639, loss 0.38991374
iteration 640, loss 0.38964949
iteration 641, loss 0.38943852
iteration 642, loss 0.38929240
iteration 643, loss 0.38889379
iteration 644, loss 0.38885398
iteration 645, loss 0.38855244
iteration 646, loss 0.38847520
iteration 647, loss 0.38847819
iteration 648, loss 0.38842557
iteration 649, loss 0.38857620
iteration 650, loss 0.38820380
iteration 651, loss 0.38786377
iteration 652, loss 0.38765979
iteration 653, loss 0.38756643
iteration 654, loss 0.38729217
iteration 655, loss 0.38725824
iteration 656, loss 0.38713936
iteration 657, loss 0.38683400
iteration 658, loss 0.38671736
iteration 659, loss 0.38663539
iteration 660, loss 0.38649522
iteration 661, loss 0.38626314
iteration 662, loss 0.38602933
iteration 663, loss 0.38593263
iteration 664, loss 0.38577632
iteration 665, loss 0.38560102
iteration 666, loss 0.38563602
iteration 667, loss 0.38539864
iteration 668, loss 0.38514476
iteration 669, loss 0.38521184
iteration 670, loss 0.38521952
iteration 671, loss 0.38480310
iteration 672, loss 0.38471345
iteration 673, loss 0.38485475
iteration 674, loss 0.38443506
iteration 675, loss 0.38417816
iteration 676, loss 0.38394306
iteration 677, loss 0.38371503
iteration 678, loss 0.38354487
iteration 679, loss 0.38335961
iteration 680, loss 0.38325780
iteration 681, loss 0.38321367
iteration 682, loss 0.38319738
iteration 683, loss 0.38291538
iteration 684, loss 0.38258650
iteration 685, loss 0.38312189
iteration 686, loss 0.38275704
iteration 687, loss 0.38251569
iteration 688, loss 0.38238358
iteration 689, loss 0.38259992
iteration 690, loss 0.38240975
iteration 691, loss 0.38204723
iteration 692, loss 0.38183734
iteration 693, loss 0.38196921
iteration 694, loss 0.38155046
iteration 695, loss 0.38099089
iteration 696, loss 0.38088788
iteration 697, loss 0.38075659
iteration 698, loss 0.38095724
iteration 699, loss 0.38092805
iteration 700, loss 0.38072925
iteration 701, loss 0.38044056
iteration 702, loss 0.38033877
iteration 703, loss 0.38004357
iteration 704, loss 0.38012555
iteration 705, loss 0.37992356
iteration 706, loss 0.37975827
iteration 707, loss 0.37959116
iteration 708, loss 0.37936356
iteration 709, loss 0.37922723
iteration 710, loss 0.37921418
iteration 711, loss 0.37893207
iteration 712, loss 0.37913219
iteration 713, loss 0.37901814
iteration 714, loss 0.37872295
iteration 715, loss 0.37842945
iteration 716, loss 0.37834335
iteration 717, loss 0.37840647
iteration 718, loss 0.37830429
iteration 719, loss 0.37802956
iteration 720, loss 0.37794784
iteration 721, loss 0.37788516
iteration 722, loss 0.37776374
iteration 723, loss 0.37749262
iteration 724, loss 0.37750600
iteration 725, loss 0.37749164
iteration 726, loss 0.37730475
iteration 727, loss 0.37712818
iteration 728, loss 0.37690928
iteration 729, loss 0.37669680
iteration 730, loss 0.37671781
iteration 731, loss 0.37651189
iteration 732, loss 0.37633682
iteration 733, loss 0.37637292
iteration 734, loss 0.37617309
iteration 735, loss 0.37601615
iteration 736, loss 0.37601224
iteration 737, loss 0.37608262
iteration 738, loss 0.37580180
iteration 739, loss 0.37552086
iteration 740, loss 0.37541725
iteration 741, loss 0.37512108
iteration 742, loss 0.37507157
iteration 743, loss 0.37473445
iteration 744, loss 0.37485692
iteration 745, loss 0.37472255
iteration 746, loss 0.37457443
iteration 747, loss 0.37458992
iteration 748, loss 0.37448497
iteration 749, loss 0.37422525
iteration 750, loss 0.37409095
iteration 751, loss 0.37392210
iteration 752, loss 0.37389723
iteration 753, loss 0.37397343
iteration 754, loss 0.37391281
iteration 755, loss 0.37367971
iteration 756, loss 0.37348167
iteration 757, loss 0.37335788
iteration 758, loss 0.37315557
iteration 759, loss 0.37293136
iteration 760, loss 0.37297002
iteration 761, loss 0.37293301
iteration 762, loss 0.37291684
iteration 763, loss 0.37280913
iteration 764, loss 0.37270955
iteration 765, loss 0.37245862
iteration 766, loss 0.37232099
iteration 767, loss 0.37236627
iteration 768, loss 0.37209280
iteration 769, loss 0.37194857
iteration 770, loss 0.37180135
iteration 771, loss 0.37163667
iteration 772, loss 0.37167326
iteration 773, loss 0.37146893
iteration 774, loss 0.37143164
iteration 775, loss 0.37146171
iteration 776, loss 0.37164557
iteration 777, loss 0.37140978
iteration 778, loss 0.37111429
iteration 779, loss 0.37077884
iteration 780, loss 0.37060027
iteration 781, loss 0.37051963
iteration 782, loss 0.37041745
iteration 783, loss 0.37045791
iteration 784, loss 0.37045899
iteration 785, loss 0.37043782
iteration 786, loss 0.37031670
iteration 787, loss 0.37012364
iteration 788, loss 0.37037807
iteration 789, loss 0.37009983
iteration 790, loss 0.36993856
iteration 791, loss 0.36955675
iteration 792, loss 0.36948185
iteration 793, loss 0.36912919
iteration 794, loss 0.36909678
iteration 795, loss 0.36909094
iteration 796, loss 0.36906676
iteration 797, loss 0.36885545
iteration 798, loss 0.36891000
iteration 799, loss 0.36871553
iteration 800, loss 0.36874530
iteration 801, loss 0.36876246
iteration 802, loss 0.36863073
iteration 803, loss 0.36847778
iteration 804, loss 0.36833704
iteration 805, loss 0.36837996
iteration 806, loss 0.36819431
iteration 807, loss 0.36806702
iteration 808, loss 0.36793673
iteration 809, loss 0.36767989
iteration 810, loss 0.36750210
iteration 811, loss 0.36734946
iteration 812, loss 0.36722152
iteration 813, loss 0.36709528
iteration 814, loss 0.36702924
iteration 815, loss 0.36704686
iteration 816, loss 0.36701163
iteration 817, loss 0.36714846
iteration 818, loss 0.36696818
iteration 819, loss 0.36675171
iteration 820, loss 0.36671567
iteration 821, loss 0.36658315
iteration 822, loss 0.36640123
iteration 823, loss 0.36633936
iteration 824, loss 0.36619198
iteration 825, loss 0.36623130
iteration 826, loss 0.36612188
iteration 827, loss 0.36601762
iteration 828, loss 0.36594655
iteration 829, loss 0.36572237
iteration 830, loss 0.36571618
iteration 831, loss 0.36597583
iteration 832, loss 0.36572967
iteration 833, loss 0.36562218
iteration 834, loss 0.36567271
iteration 835, loss 0.36533143
iteration 836, loss 0.36508344
iteration 837, loss 0.36492117
iteration 838, loss 0.36494717
iteration 839, loss 0.36488363
iteration 840, loss 0.36480189
iteration 841, loss 0.36474220
iteration 842, loss 0.36475610
iteration 843, loss 0.36457298
iteration 844, loss 0.36447901
iteration 845, loss 0.36439674
iteration 846, loss 0.36440585
iteration 847, loss 0.36419185
iteration 848, loss 0.36395973
iteration 849, loss 0.36403214
iteration 850, loss 0.36393172
iteration 851, loss 0.36367264
iteration 852, loss 0.36359339
iteration 853, loss 0.36348727
iteration 854, loss 0.36332857
iteration 855, loss 0.36335108
iteration 856, loss 0.36333281
iteration 857, loss 0.36325686
iteration 858, loss 0.36313881
iteration 859, loss 0.36296916
iteration 860, loss 0.36286731
iteration 861, loss 0.36278660
iteration 862, loss 0.36269644
iteration 863, loss 0.36259747
iteration 864, loss 0.36258699
iteration 865, loss 0.36241038
iteration 866, loss 0.36222850
iteration 867, loss 0.36219542
iteration 868, loss 0.36212153
iteration 869, loss 0.36203388
iteration 870, loss 0.36196414
iteration 871, loss 0.36188082
iteration 872, loss 0.36181208
iteration 873, loss 0.36179288
iteration 874, loss 0.36170071
iteration 875, loss 0.36166991
iteration 876, loss 0.36171728
iteration 877, loss 0.36165450
iteration 878, loss 0.36164696
iteration 879, loss 0.36152069
iteration 880, loss 0.36142656
iteration 881, loss 0.36114667
iteration 882, loss 0.36116948
iteration 883, loss 0.36105773
iteration 884, loss 0.36095588
iteration 885, loss 0.36080732
iteration 886, loss 0.36069648
iteration 887, loss 0.36056310
iteration 888, loss 0.36073469
iteration 889, loss 0.36056056
iteration 890, loss 0.36043018
iteration 891, loss 0.36032586
iteration 892, loss 0.36029941
iteration 893, loss 0.36019741
iteration 894, loss 0.36010165
iteration 895, loss 0.36007927
iteration 896, loss 0.35977050
iteration 897, loss 0.35970024
iteration 898, loss 0.35964515
iteration 899, loss 0.35970351
iteration 900, loss 0.35959687
iteration 901, loss 0.35960123
iteration 902, loss 0.35968766
iteration 903, loss 0.35958236
iteration 904, loss 0.35952087
iteration 905, loss 0.35939319
iteration 906, loss 0.35919086
iteration 907, loss 0.35905999
iteration 908, loss 0.35897966
iteration 909, loss 0.35889158
iteration 910, loss 0.35874256
iteration 911, loss 0.35862598
iteration 912, loss 0.35851030
iteration 913, loss 0.35839165
iteration 914, loss 0.35836495
iteration 915, loss 0.35832845
iteration 916, loss 0.35829856
iteration 917, loss 0.35820828
iteration 918, loss 0.35811340
iteration 919, loss 0.35803018
iteration 920, loss 0.35799764
iteration 921, loss 0.35798112
iteration 922, loss 0.35787569
iteration 923, loss 0.35779332
iteration 924, loss 0.35773934
iteration 925, loss 0.35768991
