#params: learningRate 0.050, momentum 0.100, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.76740132
iteration 545, loss 0.87630209
iteration 546, loss 0.87829862
iteration 547, loss 0.87002242
iteration 548, loss 0.87232163
iteration 549, loss 0.87140756
iteration 550, loss 0.87128392
iteration 551, loss 0.86855475
iteration 552, loss 0.86565071
iteration 553, loss 0.86185705
iteration 554, loss 0.85686086
iteration 555, loss 0.85735388
iteration 556, loss 0.85797731
iteration 557, loss 0.86095036
iteration 558, loss 0.85636250
iteration 559, loss 0.85605374
iteration 560, loss 0.85022686
iteration 561, loss 0.85129710
iteration 562, loss 0.85456231
iteration 563, loss 0.85086666
iteration 564, loss 0.84940572
iteration 565, loss 0.84715261
iteration 566, loss 0.84335451
iteration 567, loss 0.84606958
iteration 568, loss 0.84030112
iteration 569, loss 0.84081902
iteration 570, loss 0.84228599
iteration 571, loss 0.84603976
iteration 572, loss 0.84437244
iteration 573, loss 0.84189604
iteration 574, loss 0.83858182
iteration 575, loss 0.83935734
iteration 576, loss 0.83139195
iteration 577, loss 0.83531591
iteration 578, loss 0.82920112
iteration 579, loss 0.83455468
iteration 580, loss 0.83207615
iteration 581, loss 0.82542037
iteration 582, loss 0.82911064
iteration 583, loss 0.82790877
iteration 584, loss 0.82584636
iteration 585, loss 0.82347666
iteration 586, loss 0.81983141
iteration 587, loss 0.81689202
iteration 588, loss 0.81928718
iteration 589, loss 0.81477393
iteration 590, loss 0.81587926
iteration 591, loss 0.81687859
iteration 592, loss 0.81365022
iteration 593, loss 0.81152464
iteration 594, loss 0.81037495
iteration 595, loss 0.81189707
iteration 596, loss 0.81542351
iteration 597, loss 0.80575079
iteration 598, loss 0.80566286
iteration 599, loss 0.80511735
iteration 600, loss 0.80231156
iteration 601, loss 0.80592323
iteration 602, loss 0.80292644
iteration 603, loss 0.80216661
iteration 604, loss 0.80361627
iteration 605, loss 0.80043700
iteration 606, loss 0.79984213
iteration 607, loss 0.79594975
iteration 608, loss 0.79868168
iteration 609, loss 0.79265367
iteration 610, loss 0.79597289
iteration 611, loss 0.79452003
iteration 612, loss 0.79211075
iteration 613, loss 0.78966311
iteration 614, loss 0.79126110
iteration 615, loss 0.78642418
iteration 616, loss 0.78368266
iteration 617, loss 0.78432439
iteration 618, loss 0.78400588
iteration 619, loss 0.78568143
iteration 620, loss 0.78497233
iteration 621, loss 0.77896732
iteration 622, loss 0.77880797
iteration 623, loss 0.78108150
iteration 624, loss 0.77653872
iteration 625, loss 0.77641928
iteration 626, loss 0.77717489
iteration 627, loss 0.77415373
iteration 628, loss 0.77988552
iteration 629, loss 0.77468709
iteration 630, loss 0.77380811
iteration 631, loss 0.77164821
iteration 632, loss 0.77161132
iteration 633, loss 0.77568236
iteration 634, loss 0.76616986
iteration 635, loss 0.76431005
iteration 636, loss 0.76602523
iteration 637, loss 0.76912838
iteration 638, loss 0.76700265
iteration 639, loss 0.76575137
iteration 640, loss 0.76243238
iteration 641, loss 0.76048459
iteration 642, loss 0.75703056
iteration 643, loss 0.75561847
iteration 644, loss 0.75544068
iteration 645, loss 0.75350800
iteration 646, loss 0.75382828
iteration 647, loss 0.75504338
iteration 648, loss 0.75221277
iteration 649, loss 0.75654966
iteration 650, loss 0.74996993
iteration 651, loss 0.74915586
iteration 652, loss 0.74996034
iteration 653, loss 0.74757449
iteration 654, loss 0.74315815
iteration 655, loss 0.75030384
iteration 656, loss 0.74543936
iteration 657, loss 0.74266128
iteration 658, loss 0.74451019
iteration 659, loss 0.74527373
iteration 660, loss 0.73706428
iteration 661, loss 0.73773990
iteration 662, loss 0.73647514
iteration 663, loss 0.73763916
iteration 664, loss 0.73902033
iteration 665, loss 0.73427703
iteration 666, loss 0.73815649
iteration 667, loss 0.73279194
iteration 668, loss 0.72976610
iteration 669, loss 0.73568559
iteration 670, loss 0.73229537
iteration 671, loss 0.72823488
iteration 672, loss 0.72997601
iteration 673, loss 0.72853141
iteration 674, loss 0.72771337
iteration 675, loss 0.72772794
iteration 676, loss 0.72366866
iteration 677, loss 0.72243773
iteration 678, loss 0.72147758
iteration 679, loss 0.72009768
iteration 680, loss 0.72159646
iteration 681, loss 0.71960586
iteration 682, loss 0.71749159
iteration 683, loss 0.71586382
iteration 684, loss 0.71382766
iteration 685, loss 0.71975729
iteration 686, loss 0.71401487
iteration 687, loss 0.71148891
iteration 688, loss 0.71398744
iteration 689, loss 0.71397288
iteration 690, loss 0.71285134
iteration 691, loss 0.71026639
iteration 692, loss 0.71216655
iteration 693, loss 0.71087922
iteration 694, loss 0.70252353
iteration 695, loss 0.70089930
iteration 696, loss 0.70481814
iteration 697, loss 0.70400656
iteration 698, loss 0.70529701
iteration 699, loss 0.70466360
iteration 700, loss 0.69863183
iteration 701, loss 0.69910784
iteration 702, loss 0.70116355
iteration 703, loss 0.69828763
iteration 704, loss 0.69713615
iteration 705, loss 0.69748780
iteration 706, loss 0.69593210
iteration 707, loss 0.69179527
iteration 708, loss 0.68981810
iteration 709, loss 0.68734599
iteration 710, loss 0.68858076
iteration 711, loss 0.68893306
iteration 712, loss 0.69164022
iteration 713, loss 0.68371613
iteration 714, loss 0.68328042
iteration 715, loss 0.68513912
iteration 716, loss 0.68441728
iteration 717, loss 0.68606437
iteration 718, loss 0.68391235
iteration 719, loss 0.68017083
iteration 720, loss 0.67904648
iteration 721, loss 0.68081620
iteration 722, loss 0.67569925
iteration 723, loss 0.67838157
iteration 724, loss 0.67601641
iteration 725, loss 0.67799009
iteration 726, loss 0.67237216
iteration 727, loss 0.67491653
iteration 728, loss 0.67186224
iteration 729, loss 0.66836662
iteration 730, loss 0.67146774
iteration 731, loss 0.66948845
iteration 732, loss 0.66724444
iteration 733, loss 0.66936719
iteration 734, loss 0.66196714
iteration 735, loss 0.66621426
iteration 736, loss 0.66393937
iteration 737, loss 0.66800780
iteration 738, loss 0.66144141
iteration 739, loss 0.66021341
iteration 740, loss 0.65774375
iteration 741, loss 0.65723544
iteration 742, loss 0.65667001
iteration 743, loss 0.65701818
iteration 744, loss 0.65749269
iteration 745, loss 0.65388226
iteration 746, loss 0.65361492
iteration 747, loss 0.65651012
iteration 748, loss 0.65532459
iteration 749, loss 0.64991615
iteration 750, loss 0.64920614
iteration 751, loss 0.64911734
iteration 752, loss 0.64726838
iteration 753, loss 0.64772449
iteration 754, loss 0.65123054
iteration 755, loss 0.64575351
iteration 756, loss 0.64746271
iteration 757, loss 0.64349989
iteration 758, loss 0.64200869
iteration 759, loss 0.64218204
iteration 760, loss 0.64116481
iteration 761, loss 0.64335679
iteration 762, loss 0.64246064
iteration 763, loss 0.64045263
iteration 764, loss 0.63617290
iteration 765, loss 0.63529232
iteration 766, loss 0.63718531
iteration 767, loss 0.63551607
iteration 768, loss 0.62888139
iteration 769, loss 0.63260440
iteration 770, loss 0.62910137
iteration 771, loss 0.63083977
iteration 772, loss 0.63051074
iteration 773, loss 0.63085496
iteration 774, loss 0.62838230
iteration 775, loss 0.62998281
iteration 776, loss 0.63017914
iteration 777, loss 0.62281698
iteration 778, loss 0.62252732
iteration 779, loss 0.62375956
iteration 780, loss 0.62141103
iteration 781, loss 0.61976495
iteration 782, loss 0.61838750
iteration 783, loss 0.62243074
iteration 784, loss 0.62008249
iteration 785, loss 0.62042341
iteration 786, loss 0.61832270
iteration 787, loss 0.61722611
iteration 788, loss 0.62025531
iteration 789, loss 0.61878301
iteration 790, loss 0.61200499
iteration 791, loss 0.61256211
iteration 792, loss 0.60876345
iteration 793, loss 0.60857870
iteration 794, loss 0.61072668
iteration 795, loss 0.60826857
iteration 796, loss 0.60692620
iteration 797, loss 0.60560123
iteration 798, loss 0.60986739
iteration 799, loss 0.60575813
iteration 800, loss 0.60752815
iteration 801, loss 0.60573629
iteration 802, loss 0.60571671
iteration 803, loss 0.60365704
iteration 804, loss 0.59957661
iteration 805, loss 0.60364140
iteration 806, loss 0.60150925
iteration 807, loss 0.60054066
iteration 808, loss 0.59448381
iteration 809, loss 0.59508238
iteration 810, loss 0.59425574
iteration 811, loss 0.59500623
iteration 812, loss 0.59431198
iteration 813, loss 0.59350097
iteration 814, loss 0.59190119
iteration 815, loss 0.59221503
iteration 816, loss 0.59076277
iteration 817, loss 0.59345206
iteration 818, loss 0.58752250
iteration 819, loss 0.58719074
iteration 820, loss 0.59058949
iteration 821, loss 0.58553244
iteration 822, loss 0.58857853
iteration 823, loss 0.58485668
iteration 824, loss 0.58596511
iteration 825, loss 0.58603442
iteration 826, loss 0.58167775
iteration 827, loss 0.58531526
iteration 828, loss 0.58049473
iteration 829, loss 0.57986119
iteration 830, loss 0.58259041
iteration 831, loss 0.58551463
iteration 832, loss 0.58159465
iteration 833, loss 0.58308583
iteration 834, loss 0.57739636
iteration 835, loss 0.57806464
iteration 836, loss 0.57390659
iteration 837, loss 0.57446006
iteration 838, loss 0.57570048
iteration 839, loss 0.57479733
iteration 840, loss 0.57610933
iteration 841, loss 0.57432747
iteration 842, loss 0.57141678
iteration 843, loss 0.57009887
iteration 844, loss 0.57086197
iteration 845, loss 0.57008904
iteration 846, loss 0.57168820
iteration 847, loss 0.56961698
iteration 848, loss 0.56767927
iteration 849, loss 0.56750145
iteration 850, loss 0.56243221
iteration 851, loss 0.56174859
iteration 852, loss 0.56370969
iteration 853, loss 0.56058608
iteration 854, loss 0.56122403
iteration 855, loss 0.56395048
iteration 856, loss 0.56276343
iteration 857, loss 0.56069200
iteration 858, loss 0.55807343
iteration 859, loss 0.55602588
iteration 860, loss 0.55617026
iteration 861, loss 0.55547356
iteration 862, loss 0.55553627
iteration 863, loss 0.55403424
iteration 864, loss 0.55641272
iteration 865, loss 0.55278509
iteration 866, loss 0.55403337
iteration 867, loss 0.55321901
iteration 868, loss 0.55081611
iteration 869, loss 0.55179131
iteration 870, loss 0.55097767
iteration 871, loss 0.55066399
iteration 872, loss 0.55047937
iteration 873, loss 0.54735002
iteration 874, loss 0.54385114
iteration 875, loss 0.54688493
iteration 876, loss 0.54863417
iteration 877, loss 0.54900073
iteration 878, loss 0.54828368
iteration 879, loss 0.54884739
iteration 880, loss 0.54365672
iteration 881, loss 0.54333795
iteration 882, loss 0.54446192
iteration 883, loss 0.54148052
iteration 884, loss 0.53824621
iteration 885, loss 0.54017911
iteration 886, loss 0.53556946
iteration 887, loss 0.53803093
iteration 888, loss 0.54114548
iteration 889, loss 0.53973030
iteration 890, loss 0.53783837
iteration 891, loss 0.53713416
iteration 892, loss 0.53443415
iteration 893, loss 0.53427657
iteration 894, loss 0.53392273
iteration 895, loss 0.52991490
iteration 896, loss 0.52798920
iteration 897, loss 0.53218545
iteration 898, loss 0.53050291
iteration 899, loss 0.53271813
iteration 900, loss 0.52768348
iteration 901, loss 0.53085557
iteration 902, loss 0.53241310
iteration 903, loss 0.53116927
iteration 904, loss 0.52872497
iteration 905, loss 0.53006454
iteration 906, loss 0.52926340
iteration 907, loss 0.52778111
iteration 908, loss 0.52583072
iteration 909, loss 0.52387750
iteration 910, loss 0.52362391
iteration 911, loss 0.52330670
iteration 912, loss 0.52189176
iteration 913, loss 0.51952566
iteration 914, loss 0.52160801
iteration 915, loss 0.51680556
iteration 916, loss 0.51651832
iteration 917, loss 0.51854265
iteration 918, loss 0.51555987
iteration 919, loss 0.51518160
iteration 920, loss 0.51684678
iteration 921, loss 0.51731636
iteration 922, loss 0.51618070
iteration 923, loss 0.51545832
iteration 924, loss 0.51439573
iteration 925, loss 0.51381918
