#params: learningRate 0.500, momentum 0.000, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 1.44251155
iteration 741, loss 0.11051216
iteration 742, loss 0.10993227
iteration 743, loss 0.11076556
iteration 744, loss 0.10778850
iteration 745, loss 0.10869688
iteration 746, loss 0.10737687
iteration 747, loss 0.10911291
iteration 748, loss 0.10773453
iteration 749, loss 0.10758018
iteration 750, loss 0.10609538
iteration 751, loss 0.10488595
iteration 752, loss 0.10649464
iteration 753, loss 0.10680087
iteration 754, loss 0.10526887
iteration 755, loss 0.10457740
iteration 756, loss 0.10460051
iteration 757, loss 0.10409913
iteration 758, loss 0.10430177
iteration 759, loss 0.10285440
iteration 760, loss 0.10434249
iteration 761, loss 0.10299773
iteration 762, loss 0.10352110
iteration 763, loss 0.10276938
iteration 764, loss 0.10161286
iteration 765, loss 0.10088951
iteration 766, loss 0.10157617
iteration 767, loss 0.10134224
iteration 768, loss 0.10130634
iteration 769, loss 0.09954650
iteration 770, loss 0.09988698
iteration 771, loss 0.09901114
iteration 772, loss 0.10002553
iteration 773, loss 0.09891739
iteration 774, loss 0.09873147
iteration 775, loss 0.09853126
iteration 776, loss 0.09771387
iteration 777, loss 0.09672840
iteration 778, loss 0.09575624
iteration 779, loss 0.09706725
iteration 780, loss 0.09611712
iteration 781, loss 0.09640381
iteration 782, loss 0.09653036
iteration 783, loss 0.09637321
iteration 784, loss 0.09632415
iteration 785, loss 0.09468387
iteration 786, loss 0.09551786
iteration 787, loss 0.09513194
iteration 788, loss 0.09386680
iteration 789, loss 0.09359502
iteration 790, loss 0.09266880
iteration 791, loss 0.09315674
iteration 792, loss 0.09323568
iteration 793, loss 0.09259716
iteration 794, loss 0.09148422
iteration 795, loss 0.09281442
iteration 796, loss 0.09213772
iteration 797, loss 0.09175829
iteration 798, loss 0.09111108
iteration 799, loss 0.09063873
iteration 800, loss 0.09116883
iteration 801, loss 0.09132642
iteration 802, loss 0.09119399
iteration 803, loss 0.09040998
iteration 804, loss 0.08885773
iteration 805, loss 0.08884608
iteration 806, loss 0.08880273
iteration 807, loss 0.08870790
iteration 808, loss 0.08840185
iteration 809, loss 0.08845158
iteration 810, loss 0.08818289
iteration 811, loss 0.08733754
iteration 812, loss 0.08771413
iteration 813, loss 0.08747788
iteration 814, loss 0.08751929
iteration 815, loss 0.08684507
iteration 816, loss 0.08594292
iteration 817, loss 0.08622139
iteration 818, loss 0.08598682
iteration 819, loss 0.08570935
iteration 820, loss 0.08566997
iteration 821, loss 0.08609123
iteration 822, loss 0.08416395
iteration 823, loss 0.08482100
iteration 824, loss 0.08385737
iteration 825, loss 0.08414812
iteration 826, loss 0.08448819
iteration 827, loss 0.08381836
iteration 828, loss 0.08407600
iteration 829, loss 0.08350831
iteration 830, loss 0.08405172
iteration 831, loss 0.08255629
iteration 832, loss 0.08170340
iteration 833, loss 0.08257345
iteration 834, loss 0.08184740
iteration 835, loss 0.08247317
iteration 836, loss 0.08221193
iteration 837, loss 0.08092657
iteration 838, loss 0.08082319
iteration 839, loss 0.08059003
iteration 840, loss 0.08057757
iteration 841, loss 0.08053967
iteration 842, loss 0.08140588
iteration 843, loss 0.08085223
iteration 844, loss 0.07955306
iteration 845, loss 0.07948673
iteration 846, loss 0.07892090
iteration 847, loss 0.07896225
iteration 848, loss 0.07934086
iteration 849, loss 0.07894609
iteration 850, loss 0.07873098
iteration 851, loss 0.07869076
iteration 852, loss 0.07772799
iteration 853, loss 0.07810054
iteration 854, loss 0.07746175
iteration 855, loss 0.07736958
iteration 856, loss 0.07710426
iteration 857, loss 0.07832009
iteration 858, loss 0.07681169
iteration 859, loss 0.07654098
iteration 860, loss 0.07665719
iteration 861, loss 0.07694167
iteration 862, loss 0.07632788
iteration 863, loss 0.07608436
iteration 864, loss 0.07542510
iteration 865, loss 0.07485610
iteration 866, loss 0.07505080
iteration 867, loss 0.07408338
iteration 868, loss 0.07498368
iteration 869, loss 0.07412397
iteration 870, loss 0.07408604
iteration 871, loss 0.07404499
iteration 872, loss 0.07414280
iteration 873, loss 0.07380984
iteration 874, loss 0.07471684
iteration 875, loss 0.07352870
iteration 876, loss 0.07336605
iteration 877, loss 0.07267210
iteration 878, loss 0.07311627
iteration 879, loss 0.07204933
iteration 880, loss 0.07221150
iteration 881, loss 0.07210933
iteration 882, loss 0.07234031
iteration 883, loss 0.07093230
iteration 884, loss 0.07176194
iteration 885, loss 0.07163565
iteration 886, loss 0.07169692
iteration 887, loss 0.07073327
iteration 888, loss 0.07124146
iteration 889, loss 0.07065437
iteration 890, loss 0.07003156
iteration 891, loss 0.06972995
iteration 892, loss 0.07031731
iteration 893, loss 0.07064844
iteration 894, loss 0.06996116
iteration 895, loss 0.06933007
iteration 896, loss 0.06908492
iteration 897, loss 0.06935263
iteration 898, loss 0.06903399
iteration 899, loss 0.06871326
iteration 900, loss 0.06931234
iteration 901, loss 0.06793624
iteration 902, loss 0.06846543
iteration 903, loss 0.06746067
iteration 904, loss 0.06809894
iteration 905, loss 0.06713816
iteration 906, loss 0.06733123
iteration 907, loss 0.06660928
iteration 908, loss 0.06710490
iteration 909, loss 0.06661616
iteration 910, loss 0.06618234
iteration 911, loss 0.06561962
iteration 912, loss 0.06632157
iteration 913, loss 0.06582180
iteration 914, loss 0.06584439
iteration 915, loss 0.06501237
iteration 916, loss 0.06546331
iteration 917, loss 0.06612560
iteration 918, loss 0.06536224
iteration 919, loss 0.06439308
iteration 920, loss 0.06519245
iteration 921, loss 0.06436212
iteration 922, loss 0.06416104
iteration 923, loss 0.06396921
iteration 924, loss 0.06352705
iteration 925, loss 0.06369324
